timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-12-27,3777.74,3813.98,3535.0,3567.91,44097.392912,1545955199999,161915849.87310502,262733,22249.473824,81803859.05606578,0.0
2018-12-28,3567.89,3887.25,3540.04,3839.26,45964.304987,1546041599999,170638519.2472785,251040,24449.924653,90747704.9025186,0.0
2018-12-29,3839.0,3892.0,3670.0,3695.32,38874.373903,1546127999999,148205200.1077372,244844,19522.193046,74500753.17536026,0.0
2018-12-30,3696.71,3903.5,3657.9,3801.91,33222.369262,1546214399999,124966229.52022897,218929,17427.342285,65587964.90351099,0.0
2018-12-31,3803.12,3810.0,3630.33,3702.9,29991.77835,1546300799999,111847216.11708207,190308,15523.796134,57912258.76286516,0.0
2019-01-01,3701.23,3810.16,3642.0,3797.14,23741.687033,1546387199999,88149249.09230462,154227,12919.155899,47973435.866858,0.0
2019-01-02,3796.45,3882.14,3750.45,3858.56,35156.463369,1546473599999,133876627.2465106,218538,17921.600114,68277897.66105787,0.0
2019-01-03,3857.57,3862.74,3730.0,3766.78,29406.948359,1546559999999,111657372.69526468,199812,14793.083267,56172495.42692984,0.0
2019-01-04,3767.2,3823.64,3703.57,3792.01,29519.554671,1546646399999,111034550.64066195,192232,15579.303258,58616203.97789647,0.0
2019-01-05,3790.09,3840.99,3751.0,3770.96,30490.667751,1546732799999,115893501.27515878,203673,14908.914175,56667455.38615935,0.0
2019-01-06,3771.12,4027.71,3740.0,3987.6,36553.806709,1546819199999,142198812.18914708,240496,19772.887008,76903705.93007119,0.0
2019-01-07,3987.62,4017.9,3921.53,3975.45,31869.846264,1546905599999,126830380.4928724,221219,16404.352241,65287611.65056139,0.0
2019-01-08,3976.76,4069.8,3903.0,3955.13,38901.423122,1546991999999,154778846.54236615,242898,20047.977601,79781104.89538665,0.0
2019-01-09,3955.45,4006.81,3930.04,3966.65,28989.439511,1547078399999,115218950.31554872,209240,14984.33702,59559010.745234,0.0
2019-01-10,3966.06,3996.01,3540.0,3585.88,59402.22851,1547164799999,221789348.03469807,374760,28288.322574,105616252.06340843,0.0
2019-01-11,3585.88,3658.0,3465.0,3601.31,38338.654733,1547251199999,137560743.6248598,264996,19907.350586,71430015.64522146,0.0
2019-01-12,3601.31,3618.19,3530.0,3583.13,21999.928354,1547337599999,78908770.67658037,175679,11645.598846,41778835.50680978,0.0
2019-01-13,3584.1,3611.1,3441.3,3476.81,26385.757454,1547423999999,92882249.46737902,183113,13692.42064,48229503.0153272,0.0
2019-01-14,3477.56,3671.87,3467.02,3626.09,35235.211215,1547510399999,125631820.06705058,229452,18416.416902,65668831.10400985,0.0
2019-01-15,3626.08,3648.42,3516.62,3553.06,34137.997459,1547596799999,122785440.22887538,231684,17225.622434,61971796.9125699,0.0
2019-01-16,3553.06,3645.0,3543.51,3591.84,27480.179977,1547683199999,98504455.20666537,205159,14183.69988,50843136.81523343,0.0
2019-01-17,3591.84,3634.7,3530.39,3616.21,29755.440838,1547769599999,106709136.97324342,217797,16010.503395,57427195.93767381,0.0
2019-01-18,3613.32,3620.0,3565.75,3594.87,22713.446755,1547855999999,81699723.54479145,177567,12611.083757,45362975.23668103,0.0
2019-01-19,3594.87,3720.0,3594.23,3665.3,22171.578123,1547942399999,81354185.90325992,175054,11637.258171,42690540.30785225,0.0
2019-01-20,3665.75,3693.73,3475.0,3539.28,27901.938598,1548028799999,99767239.95381454,204941,13875.111381,49633530.63808028,0.0
2019-01-21,3539.26,3559.51,3475.5,3526.9,19644.436839,1548115199999,69316548.76685554,160825,10462.020278,36918177.63501831,0.0
2019-01-22,3526.88,3608.5,3434.85,3570.93,29336.442967,1548201599999,103804480.11605988,195484,15661.333001,55461347.6939766,0.0
2019-01-23,3570.41,3607.98,3514.5,3552.82,24938.842698,1548287999999,88816396.34583545,192892,13136.693253,46789527.0087881,0.0
2019-01-24,3552.97,3589.0,3529.22,3569.62,20826.25118,1548374399999,74037052.86632736,162159,10975.97457,39023591.88152408,0.0
2019-01-25,3569.07,3587.15,3522.51,3565.29,17608.346671,1548460799999,62634926.45524528,153413,9690.398152,34473989.38670668,0.0
2019-01-26,3566.69,3662.94,3545.0,3565.25,19476.532344,1548547199999,69841766.64693148,135369,10203.400315,36578851.51879908,0.0
2019-01-27,3565.62,3579.0,3486.0,3550.84,22735.598162,1548633599999,80743416.84653682,163855,11568.567399,41100311.44740031,0.0
2019-01-28,3550.05,3557.75,3380.27,3434.15,40405.111401,1548719999999,139258708.76430878,260799,20334.271739,70100390.81728584,0.0
2019-01-29,3434.0,3443.45,3349.92,3411.04,29544.928977,1548806399999,100542807.46479908,189650,15626.311231,53180295.18051735,0.0
2019-01-30,3410.04,3478.0,3387.1,3458.18,23968.260243,1548892799999,82521122.86191754,180820,13324.339628,45877250.0578734,0.0
2019-01-31,3457.5,3489.2,3418.8,3434.1,29607.190253,1548979199999,101928346.97699684,198100,15325.828783,52764623.95051864,0.0
2019-02-01,3434.1,3488.0,3401.2,3462.07,25260.476159,1549065599999,87075914.2326683,167520,13533.344628,46664199.94907889,0.0
2019-02-02,3462.2,3526.4,3440.29,3504.77,17920.802,1549151999999,62134037.97539881,153234,9637.41923,33417963.69624554,0.0
2019-02-03,3504.06,3511.09,3426.0,3458.11,19867.33639,1549238399999,68801620.06241606,138592,10126.716143,35070884.46205618,0.0
2019-02-04,3458.11,3484.88,3433.31,3463.22,23131.981108,1549324799999,80024258.22766612,155686,12387.109781,42856551.66874073,0.0
2019-02-05,3463.22,3478.97,3448.43,3471.59,25264.41503,1549411199999,87491347.06381486,162066,13642.823084,47248405.24357039,0.0
2019-02-06,3471.57,3482.72,3380.0,3405.37,35310.244846,1549497599999,120500703.0051573,207024,18054.008347,61609674.49994292,0.0
2019-02-07,3407.0,3426.45,3390.0,3398.4,18665.538638,1549583999999,63611505.78657223,148209,9971.89096,33985909.98028422,0.0
2019-02-08,3398.4,3733.58,3373.1,3659.04,47968.058013,1549670399999,170118212.46197885,277242,25500.970345,90453750.95066436,0.0
2019-02-09,3660.27,3680.02,3625.13,3665.18,24759.833719,1549756799999,90488500.0676624,192209,13208.14275,48274378.26417207,0.0
2019-02-10,3665.18,3684.99,3609.76,3680.06,23250.602634,1549843199999,84696423.96233752,171099,12445.220546,45337811.06485932,0.0
2019-02-11,3679.75,3684.9,3615.53,3631.05,24954.614571,1549929599999,90731831.90427426,172626,12713.191666,46221559.64321214,0.0
2019-02-12,3631.05,3667.6,3582.34,3631.46,29479.59823,1550015999999,106766439.99436474,198996,14986.119629,54283275.96877608,0.0
2019-02-13,3631.51,3670.0,3591.75,3609.4,25773.997648,1550102399999,93350740.94830574,167690,13552.84642,49100779.82827613,0.0
2019-02-14,3608.34,3626.4,3568.11,3590.56,21753.501261,1550188799999,78367545.57945932,155215,11271.17502,40602592.45976747,0.0
2019-02-15,3590.57,3653.23,3573.45,3602.47,20777.872899,1550275199999,74938358.18352868,151256,10840.396895,39106496.49706577,0.0
2019-02-16,3602.49,3648.2,3597.91,3618.41,19565.992751,1550361599999,70894921.80761532,149393,10452.11973,37873280.57143865,0.0
2019-02-17,3617.22,3700.11,3604.4,3667.58,25690.227779,1550447999999,93426433.13226134,179511,13004.164676,47317986.79403941,0.0
2019-02-18,3667.62,3925.0,3655.0,3898.6,64042.730492,1550534399999,242898012.769226,393515,33934.973171,128779026.65413164,0.0
2019-02-19,3897.35,3994.52,3856.0,3907.79,50207.172667,1550620799999,197091641.0474,332281,27008.597566,106038298.75034282,0.0
2019-02-20,3907.35,3986.98,3870.66,3969.74,36205.14085,1550707199999,142571564.5611299,250176,19952.700984,78593009.217168,0.0
2019-02-21,3969.74,4016.48,3901.03,3937.31,31103.884728,1550793599999,122714273.87417652,209571,16678.730945,65816472.08951928,0.0
2019-02-22,3937.31,3988.0,3926.65,3962.0,23943.16375,1550879999999,94739322.74557026,179588,12932.078494,51172984.8508417,0.0
2019-02-23,3962.0,4162.02,3933.15,4117.76,33657.942883,1550966399999,135782959.41827348,231563,17790.396815,71727695.5046879,0.0
2019-02-24,4118.0,4198.0,3712.66,3743.56,62224.18689,1551052799999,244146803.51887,410578,30284.980963,118938981.43024276,0.0
2019-02-25,3743.56,3872.66,3740.0,3827.92,38102.966245,1551139199999,145285565.2031707,262716,20414.125316,77851143.96719553,0.0
2019-02-26,3828.44,3841.51,3777.0,3809.23,28838.748036,1551225599999,109932596.10609365,213897,14790.213311,56376982.48230529,0.0
2019-02-27,3809.31,3838.85,3677.17,3818.07,31500.995466,1551311999999,119564023.12004226,201626,16214.235846,61560455.27515973,0.0
2019-02-28,3818.04,3888.0,3763.87,3813.69,32561.961044,1551398399999,124703738.39336836,233849,16907.092301,64761233.24960861,0.0
2019-03-01,3814.26,3857.0,3813.01,3823.0,23174.57217,1551484799999,88851336.5211179,179860,12773.952595,48982541.74343915,0.0
2019-03-02,3822.17,3841.31,3772.25,3819.93,19445.838355,1551571199999,74175357.77882297,149854,10248.945655,39098061.94664881,0.0
2019-03-03,3819.97,3835.0,3781.32,3807.75,16718.16541,1551657599999,63791898.99159701,127681,8854.218878,33793163.48606208,0.0
2019-03-04,3807.32,3830.0,3670.69,3715.3,34742.84166,1551743999999,129739738.23815794,218615,18023.022407,67312533.26381876,0.0
2019-03-05,3716.1,3877.1,3703.55,3857.73,32962.536162,1551830399999,124945530.76214454,202444,17980.127712,68134618.18206476,0.0
2019-03-06,3857.58,3907.0,3813.09,3861.84,24775.11883,1551916799999,95417637.5889866,165101,13139.774573,50622286.0620538,0.0
2019-03-07,3861.84,3905.4,3840.4,3873.64,26455.257661,1552003199999,102585458.38333896,180520,13365.946213,51827450.49331647,0.0
2019-03-08,3873.63,3932.0,3800.0,3864.89,34730.366592,1552089599999,135000852.01035947,211534,17947.934228,69791058.74747884,0.0
2019-03-09,3864.88,3971.75,3854.75,3943.04,30979.747653,1552175999999,121353606.96803357,206869,16447.346558,64429542.99978998,0.0
2019-03-10,3943.43,3943.43,3881.69,3916.82,23187.561412,1552262399999,90693949.72150733,167920,12518.496386,48968093.08714351,0.0
2019-03-11,3915.99,3936.98,3830.0,3871.61,38066.885705,1552348799999,147721971.09446937,209916,19416.221014,75329574.17851433,0.0
2019-03-12,3871.61,3905.2,3826.06,3882.73,26921.008622,1552435199999,104393849.44844826,182885,13827.421065,53624520.4549435,0.0
2019-03-13,3882.69,3893.56,3840.0,3866.0,24461.008757,1552521599999,94680049.46033752,186572,12839.146505,49699859.82552118,0.0
2019-03-14,3866.0,3920.0,3810.43,3877.12,27048.74853,1552607999999,104673038.77602254,196651,14244.455319,55141147.28364773,0.0
2019-03-15,3877.12,3939.22,3872.2,3923.76,21740.061498,1552694399999,84919900.71744472,163866,12025.705534,46979306.89873034,0.0
2019-03-16,3924.46,4056.98,3921.98,4005.98,28568.376124,1552780799999,114227606.40681694,216198,15580.63108,62301622.91259946,0.0
2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.255577,1552867199999,74893913.05776027,146953,9927.116559,39524144.17139103,0.0
2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801,1552953599999,89526258.38910636,157876,11964.189769,47710908.05709871,0.0
2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.741815,1553039999999,79503748.36263466,147394,10745.630565,42949860.70592456,0.0
2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.300255,1553126399999,94019734.23326428,175036,12201.214279,48961351.11750316,0.0
2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119,1553212799999,144010401.50845116,236100,18704.221837,74835394.39208286,0.0
2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.606318,1553299199999,79861943.8108997,153703,10561.694577,42127893.35065794,0.0
2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.604318,1553385599999,69169819.8628637,143155,9491.144728,37945846.04025019,0.0
2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648,1553471999999,68524082.74695624,131087,8617.365925,34375232.36909545,0.0
2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217,1553558399999,131507366.37512892,227739,17050.634827,67573128.16531546,0.0
2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.537627,1553644799999,115330070.99071544,192418,15963.905205,62738463.8918989,0.0
2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.555852,1553731199999,129681258.0162135,224309,17964.550601,71983196.76062553,0.0
2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.293875,1553817599999,80822230.57984656,157060,10111.826276,40683986.77430117,0.0
2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.217444,1553903999999,122585822.5865048,203826,16800.509572,68459620.2724032,0.0
2019-03-30,4104.24,4140.0,4052.0,4106.97,19509.292601,1553990399999,79853835.581824,162463,10322.148775,42255037.00428935,0.0
2019-03-31,4106.99,4116.12,4082.57,4103.95,13525.087433,1554076799999,55472147.12701675,124046,6824.657378,27993469.17112726,0.0
2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.067641,1554163199999,105388238.14788891,184268,12915.28932,53371959.95327402,0.0
2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.639263,1554249599999,489018726.75750667,609133,55726.141684,258300768.815403,0.0
2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.125743,1554335999999,548900970.9178842,692019,55975.584761,279654422.0749142,0.0
2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.254168,1554422399999,301411332.0090243,419141,31203.308354,154090564.79115182,0.0
2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.552806,1554508799999,197660830.71096665,292375,21235.636237,105586318.20991644,0.0
2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313,1554595199999,210963411.61313188,281237,21796.021869,110119190.88917792,0.0
2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804,1554681599999,192916750.5719041,274084,19504.612832,100069310.55713654,0.0
2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782,1554767999999,260487077.7675668,350828,25302.165402,131396468.34738518,0.0
2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311,1554854399999,175633627.3163735,253381,16967.006115,87496291.75731626,0.0
2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471,1554940799999,210870034.5120553,260967,21269.620949,111952601.71234792,0.0
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686,1555027199999,277736905.85749793,369304,26631.112409,135174561.6885292,0.0
2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614,1555113599999,166485761.0793121,226036,16899.590533,84561818.27888817,0.0
2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802,1555199999999,87375984.44461507,138674,8692.053259,43925293.92220215,0.0
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739,1555286399999,92594930.42710131,131700,10043.911667,50893945.02767781,0.0
2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581,1555372799999,147687551.9414771,204944,14170.252402,72070166.00084409,0.0
2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493,1555459199999,123581651.71216355,168550,12804.633768,65290617.51599363,0.0
2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.536134,1555545599999,120972345.51821636,179490,12172.531724,63190167.89632924,0.0
2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239001,1555631999999,118573129.86520116,167110,12104.852932,63464128.54331125,0.0
2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.236323,1555718399999,128937309.63806376,178148,12889.683344,67549701.12506343,0.0
2019-04-20,5258.68,5333.42,5230.1,5291.73,19168.908274,1555804799999,101343660.15324436,157080,10029.272262,53029542.91017945,0.0
2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.570939,1555891199999,133929931.15068737,210494,13147.771016,68909870.81367928,0.0
2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.852309,1555977599999,156632202.97099614,210361,15828.004851,83879362.2832235,0.0
2019-04-23,5357.14,5600.0,5332.41,5493.31,41262.103917,1556063999999,227154061.8577141,282563,21260.014469,117054771.35759218,0.0
2019-04-24,5490.91,5582.2,5333.35,5415.0,48224.152413,1556150399999,262493252.9358424,339599,23401.18852,127419838.497842,0.0
2019-04-25,5415.0,5491.84,5102.0,5219.9,49636.089948,1556236799999,265091565.61466023,331089,21401.171965,114223925.41789764,0.0
2019-04-26,5220.47,5510.0,5161.62,5314.1,48912.294513,1556323199999,259659705.6513858,333183,25076.718297,133163032.45656706,0.0
2019-04-27,5315.0,5342.5,5257.67,5295.69,15422.896935,1556409599999,81749716.42174439,145733,7918.227056,41978251.89852615,0.0
2019-04-28,5295.69,5340.0,5259.48,5307.52,14371.433869,1556495999999,76277087.37424076,127730,7160.773725,38011547.93921391,0.0
2019-04-29,5309.81,5332.0,5178.8,5238.14,19918.135079,1556582399999,104822151.5144498,178472,9983.622137,52529726.6306137,0.0
2019-04-30,5238.14,5339.98,5192.15,5320.81,22238.06823,1556668799999,117309839.23079813,180989,12264.552938,64721155.04645376,0.0
2019-05-01,5321.94,5402.0,5316.2,5383.2,17217.473216,1556755199999,92194935.6047804,161488,9636.265899,51604847.88561128,0.0
2019-05-02,5383.2,5538.0,5370.0,5492.87,22795.787835,1556841599999,124498567.2076544,181896,11908.895892,65029410.500783,0.0
2019-05-03,5494.81,5844.0,5477.57,5772.69,46297.172849,1556927999999,264435878.9281101,338298,24992.74319,142732584.0758724,0.0
2019-05-04,5770.62,5900.0,5587.45,5829.45,39682.408991,1557014399999,228942582.4507792,283145,21037.299477,121524183.9274325,0.0
2019-05-05,5829.83,5839.9,5696.0,5775.62,23822.543775,1557100799999,137653160.76602158,185365,11824.087921,68357177.93240789,0.0
2019-05-06,5773.18,5805.0,5619.14,5747.79,25256.596325,1557187199999,144358553.85462248,230431,12922.62549,73880906.50332905,0.0
2019-05-07,5749.92,6028.41,5747.74,5846.34,39905.064422,1557273599999,236176663.81792104,301388,21302.981217,126064101.9122562,0.0
2019-05-08,5846.34,6014.72,5772.2,5987.29,23074.186907,1557359999999,136246055.59559172,190969,11961.036359,70660061.87146753,0.0
2019-05-09,5986.66,6224.55,5983.71,6209.18,27453.011436,1557446399999,167489934.34358987,227841,13875.182356,84696142.54932348,0.0
2019-05-10,6209.95,6468.92,6172.0,6373.33,36623.61079,1557532799999,231801342.4320928,283074,18548.927995,117379030.42732473,0.0
2019-05-11,6375.16,7343.99,6372.85,7076.22,74022.424393,1557619199999,507216001.3434041,562540,40091.997215,274656200.80251044,0.0
2019-05-12,7076.24,7521.78,6750.0,6967.31,86948.975339,1557705599999,619939454.4896551,647345,42689.589676,304720922.9083252,0.0
2019-05-13,6968.24,8100.0,6870.0,7790.71,85804.735333,1557791999999,648012612.2927014,588497,45381.262259,342327287.016619,0.0
2019-05-14,7795.62,8366.0,7599.56,7947.56,76583.722603,1557878399999,611103206.0032725,655426,38953.032335,310810946.93725246,0.0
2019-05-15,7945.26,8249.0,7850.0,8169.87,37884.327211,1557964799999,305196285.2755824,347533,19660.576186,158426245.70097858,0.0
2019-05-16,8169.08,8320.0,7705.0,7866.59,69630.513996,1558051199999,557126171.2789642,666538,35097.404158,280897013.06816626,0.0
2019-05-17,7868.67,7925.0,6913.0,7355.26,88752.008159,1558137599999,645676487.3744029,803893,45121.474978,328348049.1630897,0.0
2019-05-18,7355.28,7458.0,7156.61,7257.45,37054.944779,1558223999999,271170511.0509332,379504,19375.84836,141830045.16939756,0.0
2019-05-19,7257.32,8275.09,7243.08,8148.48,65577.442058,1558310399999,517729474.358441,583432,35593.490022,281177713.21845126,0.0
2019-05-20,8147.94,8156.03,7553.0,7938.15,65859.208564,1558396799999,517939277.868858,610360,34629.645645,272371020.30677795,0.0
2019-05-21,7937.16,8042.32,7771.0,7904.87,52301.752247,1558483199999,413637782.3697456,554038,27272.360448,215730616.60421488,0.0
2019-05-22,7904.48,8016.0,7465.0,7628.43,49136.994589,1558569599999,384730220.7219517,461337,24410.962662,191296198.55463496,0.0
2019-05-23,7627.8,7940.98,7461.0,7851.51,49648.184701,1558655999999,381536239.5128484,449220,25959.859838,199607980.98608008,0.0
2019-05-24,7849.95,8130.0,7766.0,7964.87,46664.785325,1558742399999,371381043.73160255,428676,25045.733428,199347829.0258737,0.0
2019-05-25,7964.52,8091.8,7908.34,8025.41,28414.328817,1558828799999,227376280.5854076,264448,15037.164996,120334124.30243574,0.0
2019-05-26,8023.0,8740.0,7833.42,8614.43,49652.144567,1558915199999,409616322.3884788,377306,26438.946803,217911336.3040823,0.0
2019-05-27,8612.54,8908.32,8589.0,8756.32,51886.768793,1559001599999,452651204.9349024,478773,27722.369637,241864670.6517397,0.0
2019-05-28,8752.52,8798.49,8510.63,8715.64,31470.551534,1559087999999,273791910.6314759,349123,16561.876811,144108437.06115803,0.0
2019-05-29,8716.87,8750.0,8406.6,8645.68,33880.865922,1559174399999,292094591.01803863,352317,17575.580317,151595491.23598412,0.0
2019-05-30,8646.5,9074.26,8005.0,8269.54,70379.998521,1559260799999,603312537.3808434,617341,34577.310598,296613619.2190466,0.0
2019-05-31,8267.1,8594.0,8108.5,8555.0,44727.49162,1559347199999,373629673.9190144,416525,23391.68846,195418655.05339947,0.0
2019-06-01,8555.0,8626.0,8442.36,8544.07,31868.234157,1559433599999,272098436.34069574,348375,16922.662425,144486129.11826152,0.0
2019-06-02,8545.1,8814.78,8524.0,8725.98,27835.133265,1559519999999,241414596.7195052,299353,14585.886999,126530020.38343658,0.0
2019-06-03,8726.0,8800.95,8080.8,8115.82,45692.965104,1559606399999,387155494.97304887,431252,22514.316859,190882595.70344347,0.0
2019-06-04,8115.66,8115.66,7481.02,7687.03,74143.948941,1559692799999,582173398.3257968,645913,36776.597131,288822568.0432201,0.0
2019-06-05,7687.04,7896.7,7572.78,7776.5,48679.656455,1559779199999,377635818.0044095,426120,26296.533959,204082647.8767332,0.0
2019-06-06,7778.08,7868.13,7444.58,7786.7,36624.118747,1559865599999,282156410.5437891,371485,18877.986383,145537581.79160798,0.0
2019-06-07,7787.57,8100.0,7737.49,7980.53,33942.225658,1559951999999,269125728.1416496,323096,17193.575595,136343077.37705734,0.0
2019-06-08,7978.94,8044.65,7751.0,7893.62,22657.329634,1560038399999,179047320.02388045,250864,11795.097294,93237148.4745482,0.0
2019-06-09,7895.28,7935.0,7506.66,7628.13,31568.465157,1560124799999,243970971.0244344,322175,16234.631275,125591062.03917082,0.0
2019-06-10,7627.57,8020.0,7511.0,7982.75,36756.078468,1560211199999,287125339.9701144,387179,19890.868561,155461282.8313925,0.0
2019-06-11,7981.0,8010.0,7692.23,7884.9,30334.999427,1560297599999,238031771.51747337,309059,15793.772451,124001190.82079008,0.0
2019-06-12,7884.9,8200.0,7788.99,8127.64,41597.082622,1560383999999,333291726.6460002,361980,22826.901026,182925127.46756545,0.0
2019-06-13,8127.64,8309.82,8010.03,8218.54,30467.764341,1560470399999,248418184.7720466,341246,16100.161346,131293315.79862677,0.0
2019-06-14,8216.44,8684.41,8144.32,8650.0,39835.246255,1560556799999,333475488.5537595,410072,20970.623827,175588531.4851917,0.0
2019-06-15,8650.88,8864.99,8567.63,8808.7,31791.636039,1560643199999,276420769.2933853,335840,16798.379296,146051605.23593673,0.0
2019-06-16,8810.77,9333.0,8760.0,8953.33,63289.251219,1560729599999,574211342.9796603,552319,33804.182046,306793742.1084928,0.0
2019-06-17,8953.0,9444.0,8950.0,9313.96,47895.485374,1560815999999,441567296.0592662,462160,24826.97685,228962151.2411525,0.0
2019-06-18,9312.13,9336.36,8950.0,9081.55,51554.569401,1560902399999,470271954.2987056,449730,28057.047335,255972426.13011804,0.0
2019-06-19,9081.97,9304.0,8960.0,9255.49,32147.706495,1560988799999,293748062.6668488,306202,17533.233016,160303572.0157976,0.0
2019-06-20,9253.76,9590.0,9175.2,9517.12,34556.053982,1561075199999,323621848.1987617,350662,18032.190714,168891671.53448427,0.0
2019-06-21,9518.06,10174.99,9518.06,10159.86,50484.415892,1561161599999,494783687.9853515,474344,28305.732749,277616242.76671946,0.0
2019-06-22,10159.86,11160.0,9921.72,10729.5,104169.447976,1561247999999,1112069567.638115,923334,55336.623587,590676435.7888236,0.0
2019-06-23,10729.0,11392.64,10555.18,10906.07,57445.323945,1561334399999,625330374.7466884,557935,30129.801033,327919162.5503831,0.0
2019-06-24,10905.95,11143.63,10620.8,11056.59,43101.045285,1561420799999,469746663.9381173,440335,22674.413851,247193774.35494488,0.0
2019-06-25,11056.59,11850.0,11026.0,11820.86,61276.686648,1561507199999,697773986.2691859,597798,32838.335566,373915513.2823127,0.0
2019-06-26,11821.28,13970.0,11741.0,13093.8,155930.147386,1561593599999,1996178374.594492,1355074,76046.064206,973444882.2175624,0.0
2019-06-27,13098.38,13478.04,10525.1,11329.99,173894.820889,1561679999999,2058443849.314,1357233,80442.119916,951733425.6087812,0.0
2019-06-28,11329.99,12480.0,10982.88,12400.63,95795.203964,1561766399999,1129888341.3212838,883116,48847.107883,576552254.919601,0.0
2019-06-29,12407.06,12441.54,11475.02,11903.13,69642.074157,1561852799999,829011822.2365324,732073,36061.459369,429403585.74678665,0.0
2019-06-30,11903.13,12180.0,10766.03,10854.1,84512.530443,1561939199999,971151050.9005816,711267,42697.44,492370966.31592095,0.0
2019-07-01,10854.1,11282.28,10030.0,10624.93,90962.268271,1562025599999,972343281.8603554,757458,44210.988365,473020897.4118362,0.0
2019-07-02,10624.9,10938.75,9727.0,10842.85,109561.038728,1562111999999,1128353804.8007915,870148,54998.503606,566863180.5509229,0.0
2019-07-03,10844.98,11991.89,10841.04,11940.0,96815.90029,1562198399999,1097804642.7577736,814754,49613.616744,561585673.8651911,0.0
2019-07-04,11940.0,12000.0,11055.0,11145.67,66512.221892,1562284799999,775818897.3894849,643867,33626.851862,392411806.4334007,0.0
2019-07-05,11145.67,11406.83,10796.44,10970.73,63534.350582,1562371199999,705853649.0264896,564857,32306.914259,359142813.98810697,0.0
2019-07-06,10982.41,11665.0,10964.51,11256.49,51469.496331,1562457599999,585001376.1554291,470692,25601.989482,291096287.944003,0.0
2019-07-07,11256.45,11538.0,11094.37,11406.24,38884.795599,1562543999999,439439052.9455421,366769,22449.30112,253820654.34123245,0.0
2019-07-08,11410.0,12338.03,11220.0,12238.6,52182.367215,1562630399999,618530684.4325522,507860,27740.09749,328709707.94803345,0.0
2019-07-09,12238.6,12794.73,12068.0,12543.41,78442.130343,1562716799999,975986802.0300353,660273,40993.911974,508388352.3604959,0.0
2019-07-10,12548.51,13147.08,11569.0,12108.37,109246.044997,1562803199999,1369749939.9675035,899391,46964.760907,588798251.124835,0.0
2019-07-11,12108.11,12111.73,11000.0,11342.89,87506.461058,1562889599999,1007356802.218256,760057,43714.15617,503407388.6836543,0.0
2019-07-12,11342.88,11885.0,11073.0,11757.22,56321.858281,1562975999999,649824820.7654814,537561,30291.119356,349517968.9038733,0.0
2019-07-13,11757.22,11799.98,10830.0,11355.76,54245.594548,1563062399999,614050007.9919451,510305,26460.058236,299649536.3943535,0.0
2019-07-14,11355.78,11452.0,10103.0,10174.18,72517.579236,1563148799999,777646151.6029468,649043,35853.69216,384643236.23562616,0.0
2019-07-15,10174.18,11100.0,9860.0,10838.72,81922.426332,1563235199999,851028723.7031858,732206,41714.189655,433767828.4945731,0.0
2019-07-16,10833.78,11028.0,9350.01,9439.59,97219.443413,1563321599999,982462166.6932294,796646,47295.944048,478852520.00356245,0.0
2019-07-17,9430.17,9957.0,9060.0,9667.92,84942.672717,1563407999999,809555508.3476789,757742,43073.115146,410754257.707386,0.0
2019-07-18,9668.86,10788.0,9252.0,10627.16,80283.310252,1563494399999,807822745.1854328,734821,42103.344745,423743857.7945461,0.0
2019-07-19,10628.64,10769.71,10121.84,10504.29,56546.932133,1563580799999,589931612.3419864,567735,29070.357474,303508985.606864,0.0
